County Name,Minority,Total,white,black,hispanic,american_indian,asian,pacific_Islander,other,two_or_more
5516,5381,76429,71048,393,1680,587,1319,9,593,800
5517,5381,76429,71048,393,1680,587,1319,9,593,800
5518,5381,76429,71048,393,1680,587,1319,9,593,800
5519,5381,76429,71048,393,1680,587,1319,9,593,800
5520,5381,76429,71048,393,1680,587,1319,9,593,800
5521,5381,76429,71048,393,1680,587,1319,9,593,800
5522,5381,76429,71048,393,1680,587,1319,9,593,800
5523,5381,76429,71048,393,1680,587,1319,9,593,800
5524,5381,76429,71048,393,1680,587,1319,9,593,800
5525,5381,76429,71048,393,1680,587,1319,9,593,800
5526,5381,76429,71048,393,1680,587,1319,9,593,800
5527,5381,76429,71048,393,1680,587,1319,9,593,800
5528,5381,76429,71048,393,1680,587,1319,9,593,800
5529,5381,76429,71048,393,1680,587,1319,9,593,800
5530,5381,76429,71048,393,1680,587,1319,9,593,800
5531,5381,76429,71048,393,1680,587,1319,9,593,800
5532,5381,76429,71048,393,1680,587,1319,9,593,800
5533,5381,76429,71048,393,1680,587,1319,9,593,800
5534,5381,76429,71048,393,1680,587,1319,9,593,800
5535,5381,76429,71048,393,1680,587,1319,9,593,800
5536,5381,76429,71048,393,1680,587,1319,9,593,800
5537,5381,76429,71048,393,1680,587,1319,9,593,800
5538,5381,76429,71048,393,1680,587,1319,9,593,800
5539,5381,76429,71048,393,1680,587,1319,9,593,800
5540,5381,76429,71048,393,1680,587,1319,9,593,800
5541,5381,76429,71048,393,1680,587,1319,9,593,800
5542,5381,76429,71048,393,1680,587,1319,9,593,800
5543,5381,76429,71048,393,1680,587,1319,9,593,800
5544,5381,76429,71048,393,1680,587,1319,9,593,800
5545,5381,76429,71048,393,1680,587,1319,9,593,800
5546,5381,76429,71048,393,1680,587,1319,9,593,800
5547,5381,76429,71048,393,1680,587,1319,9,593,800
5548,5381,76429,71048,393,1680,587,1319,9,593,800
5549,5381,76429,71048,393,1680,587,1319,9,593,800
5550,5381,76429,71048,393,1680,587,1319,9,593,800
5551,5381,76429,71048,393,1680,587,1319,9,593,800
5552,5381,76429,71048,393,1680,587,1319,9,593,800
5553,5381,76429,71048,393,1680,587,1319,9,593,800
5554,5381,76429,71048,393,1680,587,1319,9,593,800
5555,5381,76429,71048,393,1680,587,1319,9,593,800
5556,5381,76429,71048,393,1680,587,1319,9,593,800
5557,5381,76429,71048,393,1680,587,1319,9,593,800
5558,5381,76429,71048,393,1680,587,1319,9,593,800
5559,5381,76429,71048,393,1680,587,1319,9,593,800
5560,5381,76429,71048,393,1680,587,1319,9,593,800
5561,5381,76429,71048,393,1680,587,1319,9,593,800
5562,5381,76429,71048,393,1680,587,1319,9,593,800
5563,5381,76429,71048,393,1680,587,1319,9,593,800
5564,5381,76429,71048,393,1680,587,1319,9,593,800
5565,5381,76429,71048,393,1680,587,1319,9,593,800
5566,5381,76429,71048,393,1680,587,1319,9,593,800
5567,5381,76429,71048,393,1680,587,1319,9,593,800
5568,5381,76429,71048,393,1680,587,1319,9,593,800
5569,5381,76429,71048,393,1680,587,1319,9,593,800
5570,5381,76429,71048,393,1680,587,1319,9,593,800
5571,5381,76429,71048,393,1680,587,1319,9,593,800
5572,5381,76429,71048,393,1680,587,1319,9,593,800
5573,5381,76429,71048,393,1680,587,1319,9,593,800
5574,5381,76429,71048,393,1680,587,1319,9,593,800
5575,5381,76429,71048,393,1680,587,1319,9,593,800
5576,5381,76429,71048,393,1680,587,1319,9,593,800
5577,5381,76429,71048,393,1680,587,1319,9,593,800
5578,5381,76429,71048,393,1680,587,1319,9,593,800
5579,5381,76429,71048,393,1680,587,1319,9,593,800
5580,5381,76429,71048,393,1680,587,1319,9,593,800
5581,5381,76429,71048,393,1680,587,1319,9,593,800
5582,5381,76429,71048,393,1680,587,1319,9,593,800
5583,5381,76429,71048,393,1680,587,1319,9,593,800
5584,5381,76429,71048,393,1680,587,1319,9,593,800
5585,5381,76429,71048,393,1680,587,1319,9,593,800
5586,5381,76429,71048,393,1680,587,1319,9,593,800
5587,5381,76429,71048,393,1680,587,1319,9,593,800
5588,5381,76429,71048,393,1680,587,1319,9,593,800
5589,5381,76429,71048,393,1680,587,1319,9,593,800
5590,5381,76429,71048,393,1680,587,1319,9,593,800
5591,5381,76429,71048,393,1680,587,1319,9,593,800
5592,5381,76429,71048,393,1680,587,1319,9,593,800
5593,5381,76429,71048,393,1680,587,1319,9,593,800
5594,5381,76429,71048,393,1680,587,1319,9,593,800
5595,5381,76429,71048,393,1680,587,1319,9,593,800
5596,5381,76429,71048,393,1680,587,1319,9,593,800
5597,5381,76429,71048,393,1680,587,1319,9,593,800
5598,5381,76429,71048,393,1680,587,1319,9,593,800
5599,5381,76429,71048,393,1680,587,1319,9,593,800
5600,5381,76429,71048,393,1680,587,1319,9,593,800
5601,5381,76429,71048,393,1680,587,1319,9,593,800
5602,5381,76429,71048,393,1680,587,1319,9,593,800
5603,5381,76429,71048,393,1680,587,1319,9,593,800
5604,5381,76429,71048,393,1680,587,1319,9,593,800
5605,5381,76429,71048,393,1680,587,1319,9,593,800
5606,5381,76429,71048,393,1680,587,1319,9,593,800
5607,5381,76429,71048,393,1680,587,1319,9,593,800
5608,5381,76429,71048,393,1680,587,1319,9,593,800
5609,5381,76429,71048,393,1680,587,1319,9,593,800
5610,5381,76429,71048,393,1680,587,1319,9,593,800
5611,5381,76429,71048,393,1680,587,1319,9,593,800
5612,5381,76429,71048,393,1680,587,1319,9,593,800
5613,5381,76429,71048,393,1680,587,1319,9,593,800
5614,5381,76429,71048,393,1680,587,1319,9,593,800
5615,5381,76429,71048,393,1680,587,1319,9,593,800
5616,5381,76429,71048,393,1680,587,1319,9,593,800
5617,5381,76429,71048,393,1680,587,1319,9,593,800
5618,5381,76429,71048,393,1680,587,1319,9,593,800
5619,5381,76429,71048,393,1680,587,1319,9,593,800
5620,5381,76429,71048,393,1680,587,1319,9,593,800
5621,5381,76429,71048,393,1680,587,1319,9,593,800
5622,5381,76429,71048,393,1680,587,1319,9,593,800
5623,5381,76429,71048,393,1680,587,1319,9,593,800
5624,5381,76429,71048,393,1680,587,1319,9,593,800
5625,5381,76429,71048,393,1680,587,1319,9,593,800
5626,5381,76429,71048,393,1680,587,1319,9,593,800
5627,5381,76429,71048,393,1680,587,1319,9,593,800
5628,5381,76429,71048,393,1680,587,1319,9,593,800
5629,5381,76429,71048,393,1680,587,1319,9,593,800
5630,5381,76429,71048,393,1680,587,1319,9,593,800
5631,5381,76429,71048,393,1680,587,1319,9,593,800
5632,5381,76429,71048,393,1680,587,1319,9,593,800
5633,5381,76429,71048,393,1680,587,1319,9,593,800
5634,5381,76429,71048,393,1680,587,1319,9,593,800
5635,5381,76429,71048,393,1680,587,1319,9,593,800
5636,5381,76429,71048,393,1680,587,1319,9,593,800
5637,5381,76429,71048,393,1680,587,1319,9,593,800
5638,5381,76429,71048,393,1680,587,1319,9,593,800
5639,5381,76429,71048,393,1680,587,1319,9,593,800
5640,5381,76429,71048,393,1680,587,1319,9,593,800
5641,5381,76429,71048,393,1680,587,1319,9,593,800
5642,5381,76429,71048,393,1680,587,1319,9,593,800
5643,5381,76429,71048,393,1680,587,1319,9,593,800
5644,5381,76429,71048,393,1680,587,1319,9,593,800
5645,5381,76429,71048,393,1680,587,1319,9,593,800
5646,5381,76429,71048,393,1680,587,1319,9,593,800
5647,5381,76429,71048,393,1680,587,1319,9,593,800
5648,5381,76429,71048,393,1680,587,1319,9,593,800
5649,5381,76429,71048,393,1680,587,1319,9,593,800
5650,5381,76429,71048,393,1680,587,1319,9,593,800
5651,5381,76429,71048,393,1680,587,1319,9,593,800
5652,5381,76429,71048,393,1680,587,1319,9,593,800
5653,5381,76429,71048,393,1680,587,1319,9,593,800
5654,5381,76429,71048,393,1680,587,1319,9,593,800
5655,5381,76429,71048,393,1680,587,1319,9,593,800
5656,5381,76429,71048,393,1680,587,1319,9,593,800
5657,5381,76429,71048,393,1680,587,1319,9,593,800
5658,5381,76429,71048,393,1680,587,1319,9,593,800
5659,5381,76429,71048,393,1680,587,1319,9,593,800
5660,5381,76429,71048,393,1680,587,1319,9,593,800
5661,5381,76429,71048,393,1680,587,1319,9,593,800
5662,5381,76429,71048,393,1680,587,1319,9,593,800
5663,5381,76429,71048,393,1680,587,1319,9,593,800
5664,5381,76429,71048,393,1680,587,1319,9,593,800
5665,5381,76429,71048,393,1680,587,1319,9,593,800
5666,5381,76429,71048,393,1680,587,1319,9,593,800
5667,5381,76429,71048,393,1680,587,1319,9,593,800
5668,5381,76429,71048,393,1680,587,1319,9,593,800
5669,5381,76429,71048,393,1680,587,1319,9,593,800
5670,5381,76429,71048,393,1680,587,1319,9,593,800
5671,5381,76429,71048,393,1680,587,1319,9,593,800
5672,5381,76429,71048,393,1680,587,1319,9,593,800
5673,5381,76429,71048,393,1680,587,1319,9,593,800
5674,5381,76429,71048,393,1680,587,1319,9,593,800
5675,5381,76429,71048,393,1680,587,1319,9,593,800
5676,5381,76429,71048,393,1680,587,1319,9,593,800
5677,5381,76429,71048,393,1680,587,1319,9,593,800
5678,5381,76429,71048,393,1680,587,1319,9,593,800
5679,5381,76429,71048,393,1680,587,1319,9,593,800
5680,5381,76429,71048,393,1680,587,1319,9,593,800
5681,5381,76429,71048,393,1680,587,1319,9,593,800
5682,5381,76429,71048,393,1680,587,1319,9,593,800
5683,5381,76429,71048,393,1680,587,1319,9,593,800
5684,5381,76429,71048,393,1680,587,1319,9,593,800
5685,5381,76429,71048,393,1680,587,1319,9,593,800
5686,5381,76429,71048,393,1680,587,1319,9,593,800
5687,5381,76429,71048,393,1680,587,1319,9,593,800
5688,5381,76429,71048,393,1680,587,1319,9,593,800
5689,5381,76429,71048,393,1680,587,1319,9,593,800
5690,5381,76429,71048,393,1680,587,1319,9,593,800
5691,5381,76429,71048,393,1680,587,1319,9,593,800
5692,5381,76429,71048,393,1680,587,1319,9,593,800
5693,5381,76429,71048,393,1680,587,1319,9,593,800
5694,5381,76429,71048,393,1680,587,1319,9,593,800
5695,5381,76429,71048,393,1680,587,1319,9,593,800
5696,5381,76429,71048,393,1680,587,1319,9,593,800
5697,5381,76429,71048,393,1680,587,1319,9,593,800
5698,5381,76429,71048,393,1680,587,1319,9,593,800
5699,5381,76429,71048,393,1680,587,1319,9,593,800
5700,5381,76429,71048,393,1680,587,1319,9,593,800
5701,5381,76429,71048,393,1680,587,1319,9,593,800
5702,5381,76429,71048,393,1680,587,1319,9,593,800
5703,5381,76429,71048,393,1680,587,1319,9,593,800
5704,5381,76429,71048,393,1680,587,1319,9,593,800
5705,5381,76429,71048,393,1680,587,1319,9,593,800
5706,5381,76429,71048,393,1680,587,1319,9,593,800
5707,5381,76429,71048,393,1680,587,1319,9,593,800
5708,5381,76429,71048,393,1680,587,1319,9,593,800
5709,5381,76429,71048,393,1680,587,1319,9,593,800
5710,5381,76429,71048,393,1680,587,1319,9,593,800
5711,5381,76429,71048,393,1680,587,1319,9,593,800
5712,5381,76429,71048,393,1680,587,1319,9,593,800
5713,5381,76429,71048,393,1680,587,1319,9,593,800
5714,5381,76429,71048,393,1680,587,1319,9,593,800
5715,5381,76429,71048,393,1680,587,1319,9,593,800
5716,5381,76429,71048,393,1680,587,1319,9,593,800
5717,5381,76429,71048,393,1680,587,1319,9,593,800
5718,5381,76429,71048,393,1680,587,1319,9,593,800
5719,5381,76429,71048,393,1680,587,1319,9,593,800
5720,5381,76429,71048,393,1680,587,1319,9,593,800
5721,5381,76429,71048,393,1680,587,1319,9,593,800
5722,5381,76429,71048,393,1680,587,1319,9,593,800
5723,5381,76429,71048,393,1680,587,1319,9,593,800
5724,5381,76429,71048,393,1680,587,1319,9,593,800
5725,5381,76429,71048,393,1680,587,1319,9,593,800
5726,5381,76429,71048,393,1680,587,1319,9,593,800
5727,5381,76429,71048,393,1680,587,1319,9,593,800
5728,5381,76429,71048,393,1680,587,1319,9,593,800
5729,5381,76429,71048,393,1680,587,1319,9,593,800
5730,5381,76429,71048,393,1680,587,1319,9,593,800
5731,5381,76429,71048,393,1680,587,1319,9,593,800
5732,5381,76429,71048,393,1680,587,1319,9,593,800
5733,5381,76429,71048,393,1680,587,1319,9,593,800
5734,5381,76429,71048,393,1680,587,1319,9,593,800
5735,5381,76429,71048,393,1680,587,1319,9,593,800
5736,5381,76429,71048,393,1680,587,1319,9,593,800
5737,5381,76429,71048,393,1680,587,1319,9,593,800
5738,5381,76429,71048,393,1680,587,1319,9,593,800
5739,5381,76429,71048,393,1680,587,1319,9,593,800
5740,5381,76429,71048,393,1680,587,1319,9,593,800
5741,5381,76429,71048,393,1680,587,1319,9,593,800
5742,5381,76429,71048,393,1680,587,1319,9,593,800
5743,5381,76429,71048,393,1680,587,1319,9,593,800
5744,5381,76429,71048,393,1680,587,1319,9,593,800
5745,5381,76429,71048,393,1680,587,1319,9,593,800
5746,5381,76429,71048,393,1680,587,1319,9,593,800
5747,5381,76429,71048,393,1680,587,1319,9,593,800
5748,5381,76429,71048,393,1680,587,1319,9,593,800
5749,5381,76429,71048,393,1680,587,1319,9,593,800
5750,5381,76429,71048,393,1680,587,1319,9,593,800
5751,5381,76429,71048,393,1680,587,1319,9,593,800
5752,5381,76429,71048,393,1680,587,1319,9,593,800
5753,5381,76429,71048,393,1680,587,1319,9,593,800
5754,5381,76429,71048,393,1680,587,1319,9,593,800
5755,5381,76429,71048,393,1680,587,1319,9,593,800
5756,5381,76429,71048,393,1680,587,1319,9,593,800
5757,5381,76429,71048,393,1680,587,1319,9,593,800
5758,5381,76429,71048,393,1680,587,1319,9,593,800
5759,5381,76429,71048,393,1680,587,1319,9,593,800
5760,5381,76429,71048,393,1680,587,1319,9,593,800
5761,5381,76429,71048,393,1680,587,1319,9,593,800
5762,5381,76429,71048,393,1680,587,1319,9,593,800
5763,5381,76429,71048,393,1680,587,1319,9,593,800
5764,5381,76429,71048,393,1680,587,1319,9,593,800
5765,5381,76429,71048,393,1680,587,1319,9,593,800
5766,5381,76429,71048,393,1680,587,1319,9,593,800
5767,5381,76429,71048,393,1680,587,1319,9,593,800
5768,5381,76429,71048,393,1680,587,1319,9,593,800
5769,5381,76429,71048,393,1680,587,1319,9,593,800
5770,5381,76429,71048,393,1680,587,1319,9,593,800
5771,5381,76429,71048,393,1680,587,1319,9,593,800
5772,5381,76429,71048,393,1680,587,1319,9,593,800
5773,5381,76429,71048,393,1680,587,1319,9,593,800
5774,5381,76429,71048,393,1680,587,1319,9,593,800
5775,5381,76429,71048,393,1680,587,1319,9,593,800
5776,5381,76429,71048,393,1680,587,1319,9,593,800
5777,5381,76429,71048,393,1680,587,1319,9,593,800
5778,5381,76429,71048,393,1680,587,1319,9,593,800
5779,5381,76429,71048,393,1680,587,1319,9,593,800
5780,5381,76429,71048,393,1680,587,1319,9,593,800
5781,5381,76429,71048,393,1680,587,1319,9,593,800
5782,5381,76429,71048,393,1680,587,1319,9,593,800
5783,5381,76429,71048,393,1680,587,1319,9,593,800
5784,5381,76429,71048,393,1680,587,1319,9,593,800
5785,5381,76429,71048,393,1680,587,1319,9,593,800
5786,5381,76429,71048,393,1680,587,1319,9,593,800
5787,5381,76429,71048,393,1680,587,1319,9,593,800
5788,5381,76429,71048,393,1680,587,1319,9,593,800
5789,5381,76429,71048,393,1680,587,1319,9,593,800
5790,5381,76429,71048,393,1680,587,1319,9,593,800
5791,5381,76429,71048,393,1680,587,1319,9,593,800
5792,5381,76429,71048,393,1680,587,1319,9,593,800
5793,5381,76429,71048,393,1680,587,1319,9,593,800
5794,5381,76429,71048,393,1680,587,1319,9,593,800
5795,5381,76429,71048,393,1680,587,1319,9,593,800
5796,5381,76429,71048,393,1680,587,1319,9,593,800
5797,5381,76429,71048,393,1680,587,1319,9,593,800
5798,5381,76429,71048,393,1680,587,1319,9,593,800
5799,5381,76429,71048,393,1680,587,1319,9,593,800
5800,5381,76429,71048,393,1680,587,1319,9,593,800
5801,5381,76429,71048,393,1680,587,1319,9,593,800
5802,5381,76429,71048,393,1680,587,1319,9,593,800
5803,5381,76429,71048,393,1680,587,1319,9,593,800
5804,5381,76429,71048,393,1680,587,1319,9,593,800
5805,5381,76429,71048,393,1680,587,1319,9,593,800
5806,5381,76429,71048,393,1680,587,1319,9,593,800
5807,5381,76429,71048,393,1680,587,1319,9,593,800
5808,5381,76429,71048,393,1680,587,1319,9,593,800
5809,5381,76429,71048,393,1680,587,1319,9,593,800
5810,5381,76429,71048,393,1680,587,1319,9,593,800
5811,5381,76429,71048,393,1680,587,1319,9,593,800
5812,5381,76429,71048,393,1680,587,1319,9,593,800
5813,5381,76429,71048,393,1680,587,1319,9,593,800
5814,5381,76429,71048,393,1680,587,1319,9,593,800
5815,5381,76429,71048,393,1680,587,1319,9,593,800
5816,5381,76429,71048,393,1680,587,1319,9,593,800
5817,5381,76429,71048,393,1680,587,1319,9,593,800
5818,5381,76429,71048,393,1680,587,1319,9,593,800
5819,5381,76429,71048,393,1680,587,1319,9,593,800
5820,5381,76429,71048,393,1680,587,1319,9,593,800
5821,5381,76429,71048,393,1680,587,1319,9,593,800
5822,5381,76429,71048,393,1680,587,1319,9,593,800
5823,5381,76429,71048,393,1680,587,1319,9,593,800
5824,5381,76429,71048,393,1680,587,1319,9,593,800
5825,5381,76429,71048,393,1680,587,1319,9,593,800
5826,5381,76429,71048,393,1680,587,1319,9,593,800
5827,5381,76429,71048,393,1680,587,1319,9,593,800
5828,5381,76429,71048,393,1680,587,1319,9,593,800
5829,5381,76429,71048,393,1680,587,1319,9,593,800
5830,5381,76429,71048,393,1680,587,1319,9,593,800
5831,5381,76429,71048,393,1680,587,1319,9,593,800
5832,5381,76429,71048,393,1680,587,1319,9,593,800
5833,5381,76429,71048,393,1680,587,1319,9,593,800
5834,5381,76429,71048,393,1680,587,1319,9,593,800
5835,5381,76429,71048,393,1680,587,1319,9,593,800
5836,5381,76429,71048,393,1680,587,1319,9,593,800
5837,5381,76429,71048,393,1680,587,1319,9,593,800
5838,5381,76429,71048,393,1680,587,1319,9,593,800
5839,5381,76429,71048,393,1680,587,1319,9,593,800
5840,5381,76429,71048,393,1680,587,1319,9,593,800
5841,5381,76429,71048,393,1680,587,1319,9,593,800
5842,5381,76429,71048,393,1680,587,1319,9,593,800
5843,5381,76429,71048,393,1680,587,1319,9,593,800
5844,5381,76429,71048,393,1680,587,1319,9,593,800
5845,5381,76429,71048,393,1680,587,1319,9,593,800
5846,5381,76429,71048,393,1680,587,1319,9,593,800
5847,5381,76429,71048,393,1680,587,1319,9,593,800
5848,5381,76429,71048,393,1680,587,1319,9,593,800
5849,5381,76429,71048,393,1680,587,1319,9,593,800
5850,5381,76429,71048,393,1680,587,1319,9,593,800
5851,5381,76429,71048,393,1680,587,1319,9,593,800
5852,5381,76429,71048,393,1680,587,1319,9,593,800
5853,5381,76429,71048,393,1680,587,1319,9,593,800
5854,5381,76429,71048,393,1680,587,1319,9,593,800
5855,5381,76429,71048,393,1680,587,1319,9,593,800
5856,5381,76429,71048,393,1680,587,1319,9,593,800
5857,5381,76429,71048,393,1680,587,1319,9,593,800
5858,5381,76429,71048,393,1680,587,1319,9,593,800
5859,5381,76429,71048,393,1680,587,1319,9,593,800
5860,5381,76429,71048,393,1680,587,1319,9,593,800
5861,5381,76429,71048,393,1680,587,1319,9,593,800
5862,5381,76429,71048,393,1680,587,1319,9,593,800
5863,5381,76429,71048,393,1680,587,1319,9,593,800
5864,5381,76429,71048,393,1680,587,1319,9,593,800
5865,5381,76429,71048,393,1680,587,1319,9,593,800
5866,5381,76429,71048,393,1680,587,1319,9,593,800
5867,5381,76429,71048,393,1680,587,1319,9,593,800
5868,5381,76429,71048,393,1680,587,1319,9,593,800
5869,5381,76429,71048,393,1680,587,1319,9,593,800
5870,5381,76429,71048,393,1680,587,1319,9,593,800
5871,5381,76429,71048,393,1680,587,1319,9,593,800
5872,5381,76429,71048,393,1680,587,1319,9,593,800
5873,5381,76429,71048,393,1680,587,1319,9,593,800
5874,5381,76429,71048,393,1680,587,1319,9,593,800
5875,5381,76429,71048,393,1680,587,1319,9,593,800
5876,5381,76429,71048,393,1680,587,1319,9,593,800
5877,5381,76429,71048,393,1680,587,1319,9,593,800
5878,5381,76429,71048,393,1680,587,1319,9,593,800
5879,5381,76429,71048,393,1680,587,1319,9,593,800
5880,5381,76429,71048,393,1680,587,1319,9,593,800
5881,5381,76429,71048,393,1680,587,1319,9,593,800
5882,5381,76429,71048,393,1680,587,1319,9,593,800
5883,5381,76429,71048,393,1680,587,1319,9,593,800
5884,5381,76429,71048,393,1680,587,1319,9,593,800
5885,5381,76429,71048,393,1680,587,1319,9,593,800
5886,5381,76429,71048,393,1680,587,1319,9,593,800
5887,5381,76429,71048,393,1680,587,1319,9,593,800
5888,5381,76429,71048,393,1680,587,1319,9,593,800
5889,5381,76429,71048,393,1680,587,1319,9,593,800
5890,5381,76429,71048,393,1680,587,1319,9,593,800
5891,5381,76429,71048,393,1680,587,1319,9,593,800
5892,5381,76429,71048,393,1680,587,1319,9,593,800
5893,5381,76429,71048,393,1680,587,1319,9,593,800
5894,5381,76429,71048,393,1680,587,1319,9,593,800
5895,5381,76429,71048,393,1680,587,1319,9,593,800
5896,5381,76429,71048,393,1680,587,1319,9,593,800
5897,5381,76429,71048,393,1680,587,1319,9,593,800
5898,5381,76429,71048,393,1680,587,1319,9,593,800
5899,5381,76429,71048,393,1680,587,1319,9,593,800
5900,5381,76429,71048,393,1680,587,1319,9,593,800
5901,5381,76429,71048,393,1680,587,1319,9,593,800
5902,5381,76429,71048,393,1680,587,1319,9,593,800
5903,5381,76429,71048,393,1680,587,1319,9,593,800
5904,5381,76429,71048,393,1680,587,1319,9,593,800
5905,5381,76429,71048,393,1680,587,1319,9,593,800
5906,5381,76429,71048,393,1680,587,1319,9,593,800
5907,5381,76429,71048,393,1680,587,1319,9,593,800
5908,5381,76429,71048,393,1680,587,1319,9,593,800
5909,5381,76429,71048,393,1680,587,1319,9,593,800
5910,5381,76429,71048,393,1680,587,1319,9,593,800
5911,5381,76429,71048,393,1680,587,1319,9,593,800
5912,5381,76429,71048,393,1680,587,1319,9,593,800
5913,5381,76429,71048,393,1680,587,1319,9,593,800
5914,5381,76429,71048,393,1680,587,1319,9,593,800
5915,5381,76429,71048,393,1680,587,1319,9,593,800
5916,5381,76429,71048,393,1680,587,1319,9,593,800
5917,5381,76429,71048,393,1680,587,1319,9,593,800
