County Name,Democrat,Total,democrat,republican
996,29043,76429,29043,43564
997,29043,76429,29043,43564
998,29043,76429,29043,43564
999,29043,76429,29043,43564
1000,29043,76429,29043,43564
1001,29043,76429,29043,43564
1002,29043,76429,29043,43564
1003,29043,76429,29043,43564
1004,29043,76429,29043,43564
1005,29043,76429,29043,43564
1006,29043,76429,29043,43564
1007,29043,76429,29043,43564
1008,29043,76429,29043,43564
1009,29043,76429,29043,43564
1010,29043,76429,29043,43564
1011,29043,76429,29043,43564
1012,29043,76429,29043,43564
1013,29043,76429,29043,43564
1014,29043,76429,29043,43564
1015,29043,76429,29043,43564
1016,29043,76429,29043,43564
1017,29043,76429,29043,43564
1018,29043,76429,29043,43564
1019,29043,76429,29043,43564
1020,29043,76429,29043,43564
1021,29043,76429,29043,43564
1022,29043,76429,29043,43564
1023,29043,76429,29043,43564
1024,29043,76429,29043,43564
1025,29043,76429,29043,43564
1026,29043,76429,29043,43564
1027,29043,76429,29043,43564
1028,29043,76429,29043,43564
1029,29043,76429,29043,43564
1030,29043,76429,29043,43564
1031,29043,76429,29043,43564
1032,29043,76429,29043,43564
1033,29043,76429,29043,43564
1034,29043,76429,29043,43564
1035,29043,76429,29043,43564
1036,29043,76429,29043,43564
1037,29043,76429,29043,43564
1038,29043,76429,29043,43564
1039,29043,76429,29043,43564
1040,29043,76429,29043,43564
1041,29043,76429,29043,43564
1042,29043,76429,29043,43564
1043,29043,76429,29043,43564
1044,29043,76429,29043,43564
1045,29043,76429,29043,43564
1046,29043,76429,29043,43564
1047,29043,76429,29043,43564
1048,29043,76429,29043,43564
1049,29043,76429,29043,43564
1050,29043,76429,29043,43564
1051,29043,76429,29043,43564
1052,29043,76429,29043,43564
1053,29043,76429,29043,43564
1054,29043,76429,29043,43564
1055,29043,76429,29043,43564
1056,29043,76429,29043,43564
1057,29043,76429,29043,43564
1058,29043,76429,29043,43564
1059,29043,76429,29043,43564
1060,29043,76429,29043,43564
1061,29043,76429,29043,43564
1062,29043,76429,29043,43564
1063,29043,76429,29043,43564
1064,29043,76429,29043,43564
1065,29043,76429,29043,43564
1066,29043,76429,29043,43564
1067,29043,76429,29043,43564
1068,29043,76429,29043,43564
1069,29043,76429,29043,43564
1070,29043,76429,29043,43564
1071,29043,76429,29043,43564
1072,29043,76429,29043,43564
1073,29043,76429,29043,43564
1074,29043,76429,29043,43564
1075,29043,76429,29043,43564
1076,29043,76429,29043,43564
1077,29043,76429,29043,43564
1078,29043,76429,29043,43564
1079,29043,76429,29043,43564
1080,29043,76429,29043,43564
1081,29043,76429,29043,43564
1082,29043,76429,29043,43564
1083,29043,76429,29043,43564
1084,29043,76429,29043,43564
1085,29043,76429,29043,43564
1086,29043,76429,29043,43564
1087,29043,76429,29043,43564
1088,29043,76429,29043,43564
1089,29043,76429,29043,43564
1090,29043,76429,29043,43564
1091,29043,76429,29043,43564
1092,29043,76429,29043,43564
1093,29043,76429,29043,43564
1094,29043,76429,29043,43564
1095,29043,76429,29043,43564
1096,29043,76429,29043,43564
1097,29043,76429,29043,43564
1098,29043,76429,29043,43564
1099,29043,76429,29043,43564
1100,29043,76429,29043,43564
1101,29043,76429,29043,43564
1102,29043,76429,29043,43564
1103,29043,76429,29043,43564
1104,29043,76429,29043,43564
1105,29043,76429,29043,43564
1106,29043,76429,29043,43564
1107,29043,76429,29043,43564
1108,29043,76429,29043,43564
1109,29043,76429,29043,43564
1110,29043,76429,29043,43564
1111,29043,76429,29043,43564
1112,29043,76429,29043,43564
1113,29043,76429,29043,43564
1114,29043,76429,29043,43564
1115,29043,76429,29043,43564
1116,29043,76429,29043,43564
1117,29043,76429,29043,43564
1118,29043,76429,29043,43564
1119,29043,76429,29043,43564
1120,29043,76429,29043,43564
1121,29043,76429,29043,43564
1122,29043,76429,29043,43564
1123,29043,76429,29043,43564
1124,29043,76429,29043,43564
1125,29043,76429,29043,43564
1126,29043,76429,29043,43564
1127,29043,76429,29043,43564
1128,29043,76429,29043,43564
1129,29043,76429,29043,43564
1130,29043,76429,29043,43564
1131,29043,76429,29043,43564
1132,29043,76429,29043,43564
1133,29043,76429,29043,43564
1134,29043,76429,29043,43564
1135,29043,76429,29043,43564
1136,29043,76429,29043,43564
1137,29043,76429,29043,43564
1138,29043,76429,29043,43564
1139,29043,76429,29043,43564
1140,29043,76429,29043,43564
1141,29043,76429,29043,43564
1142,29043,76429,29043,43564
1143,29043,76429,29043,43564
1144,29043,76429,29043,43564
1145,29043,76429,29043,43564
1146,29043,76429,29043,43564
1147,29043,76429,29043,43564
1148,29043,76429,29043,43564
1149,29043,76429,29043,43564
1150,29043,76429,29043,43564
1151,29043,76429,29043,43564
1152,29043,76429,29043,43564
1153,29043,76429,29043,43564
1154,29043,76429,29043,43564
1155,29043,76429,29043,43564
1156,29043,76429,29043,43564
1157,29043,76429,29043,43564
1158,29043,76429,29043,43564
1159,29043,76429,29043,43564
1160,29043,76429,29043,43564
1161,29043,76429,29043,43564
1162,29043,76429,29043,43564
1163,29043,76429,29043,43564
1164,29043,76429,29043,43564
1165,29043,76429,29043,43564
1166,29043,76429,29043,43564
1167,29043,76429,29043,43564
1168,29043,76429,29043,43564
1169,29043,76429,29043,43564
1170,29043,76429,29043,43564
1171,29043,76429,29043,43564
1172,29043,76429,29043,43564
1173,29043,76429,29043,43564
1174,29043,76429,29043,43564
1175,29043,76429,29043,43564
1176,29043,76429,29043,43564
1177,29043,76429,29043,43564
1178,29043,76429,29043,43564
1179,29043,76429,29043,43564
1180,29043,76429,29043,43564
1181,29043,76429,29043,43564
1182,29043,76429,29043,43564
1183,29043,76429,29043,43564
1184,29043,76429,29043,43564
1185,29043,76429,29043,43564
1186,29043,76429,29043,43564
1187,29043,76429,29043,43564
1188,29043,76429,29043,43564
1189,29043,76429,29043,43564
1190,29043,76429,29043,43564
1191,29043,76429,29043,43564
1192,29043,76429,29043,43564
1193,29043,76429,29043,43564
1194,29043,76429,29043,43564
1195,29043,76429,29043,43564
1196,29043,76429,29043,43564
1197,29043,76429,29043,43564
1198,29043,76429,29043,43564
1199,29043,76429,29043,43564
1200,29043,76429,29043,43564
1201,29043,76429,29043,43564
1202,29043,76429,29043,43564
1203,29043,76429,29043,43564
1204,29043,76429,29043,43564
1205,29043,76429,29043,43564
1206,29043,76429,29043,43564
1207,29043,76429,29043,43564
1208,29043,76429,29043,43564
1209,29043,76429,29043,43564
1210,29043,76429,29043,43564
1211,29043,76429,29043,43564
1212,29043,76429,29043,43564
1213,29043,76429,29043,43564
1214,29043,76429,29043,43564
1215,29043,76429,29043,43564
1216,29043,76429,29043,43564
1217,29043,76429,29043,43564
1218,29043,76429,29043,43564
1219,29043,76429,29043,43564
1220,29043,76429,29043,43564
1221,29043,76429,29043,43564
1222,29043,76429,29043,43564
1223,29043,76429,29043,43564
1224,29043,76429,29043,43564
1225,29043,76429,29043,43564
1226,29043,76429,29043,43564
1227,29043,76429,29043,43564
1228,29043,76429,29043,43564
1229,29043,76429,29043,43564
1230,29043,76429,29043,43564
1231,29043,76429,29043,43564
1232,29043,76429,29043,43564
1233,29043,76429,29043,43564
1234,29043,76429,29043,43564
1235,29043,76429,29043,43564
1236,29043,76429,29043,43564
1237,29043,76429,29043,43564
1238,29043,76429,29043,43564
1239,29043,76429,29043,43564
1240,29043,76429,29043,43564
1241,29043,76429,29043,43564
1242,29043,76429,29043,43564
1243,29043,76429,29043,43564
1244,29043,76429,29043,43564
1245,29043,76429,29043,43564
1246,29043,76429,29043,43564
1247,29043,76429,29043,43564
1248,29043,76429,29043,43564
1249,29043,76429,29043,43564
1250,29043,76429,29043,43564
1251,29043,76429,29043,43564
1252,29043,76429,29043,43564
1253,29043,76429,29043,43564
1254,29043,76429,29043,43564
1255,29043,76429,29043,43564
1256,29043,76429,29043,43564
1257,29043,76429,29043,43564
1258,29043,76429,29043,43564
1259,29043,76429,29043,43564
1260,29043,76429,29043,43564
1261,29043,76429,29043,43564
1262,29043,76429,29043,43564
1263,29043,76429,29043,43564
1264,29043,76429,29043,43564
1265,29043,76429,29043,43564
1266,29043,76429,29043,43564
1267,29043,76429,29043,43564
1268,29043,76429,29043,43564
1269,29043,76429,29043,43564
1270,29043,76429,29043,43564
1271,29043,76429,29043,43564
1272,29043,76429,29043,43564
1273,29043,76429,29043,43564
1274,29043,76429,29043,43564
1275,29043,76429,29043,43564
1276,29043,76429,29043,43564
1277,29043,76429,29043,43564
1278,29043,76429,29043,43564
1279,29043,76429,29043,43564
1280,29043,76429,29043,43564
1281,29043,76429,29043,43564
1282,29043,76429,29043,43564
1283,29043,76429,29043,43564
1284,29043,76429,29043,43564
1285,29043,76429,29043,43564
1286,29043,76429,29043,43564
1287,29043,76429,29043,43564
1288,29043,76429,29043,43564
1289,29043,76429,29043,43564
1290,29043,76429,29043,43564
1291,29043,76429,29043,43564
1292,29043,76429,29043,43564
1293,29043,76429,29043,43564
1294,29043,76429,29043,43564
1295,29043,76429,29043,43564
1296,29043,76429,29043,43564
1297,29043,76429,29043,43564
1298,29043,76429,29043,43564
1299,29043,76429,29043,43564
1300,29043,76429,29043,43564
1301,29043,76429,29043,43564
1302,29043,76429,29043,43564
1303,29043,76429,29043,43564
1304,29043,76429,29043,43564
1305,29043,76429,29043,43564
1306,29043,76429,29043,43564
1307,29043,76429,29043,43564
1308,29043,76429,29043,43564
1309,29043,76429,29043,43564
1310,29043,76429,29043,43564
1311,29043,76429,29043,43564
1312,29043,76429,29043,43564
1313,29043,76429,29043,43564
1314,29043,76429,29043,43564
1315,29043,76429,29043,43564
1316,29043,76429,29043,43564
1317,29043,76429,29043,43564
1318,29043,76429,29043,43564
1319,29043,76429,29043,43564
1320,29043,76429,29043,43564
1321,29043,76429,29043,43564
1322,29043,76429,29043,43564
1323,29043,76429,29043,43564
1324,29043,76429,29043,43564
1325,29043,76429,29043,43564
1326,29043,76429,29043,43564
1327,29043,76429,29043,43564
1328,29043,76429,29043,43564
1329,29043,76429,29043,43564
1330,29043,76429,29043,43564
1331,29043,76429,29043,43564
1332,29043,76429,29043,43564
1333,29043,76429,29043,43564
1334,29043,76429,29043,43564
1335,29043,76429,29043,43564
1336,29043,76429,29043,43564
1337,29043,76429,29043,43564
1338,29043,76429,29043,43564
1339,29043,76429,29043,43564
1340,29043,76429,29043,43564
1341,29043,76429,29043,43564
1342,29043,76429,29043,43564
1343,29043,76429,29043,43564
1344,29043,76429,29043,43564
1345,29043,76429,29043,43564
1346,29043,76429,29043,43564
1347,29043,76429,29043,43564
1348,29043,76429,29043,43564
1349,29043,76429,29043,43564
1350,29043,76429,29043,43564
1351,29043,76429,29043,43564
1352,29043,76429,29043,43564
1353,29043,76429,29043,43564
1354,29043,76429,29043,43564
1355,29043,76429,29043,43564
1356,29043,76429,29043,43564
1357,29043,76429,29043,43564
1358,29043,76429,29043,43564
1359,29043,76429,29043,43564
1360,29043,76429,29043,43564
1361,29043,76429,29043,43564
1362,29043,76429,29043,43564
1363,29043,76429,29043,43564
1364,29043,76429,29043,43564
1365,29043,76429,29043,43564
1366,29043,76429,29043,43564
1367,29043,76429,29043,43564
1368,29043,76429,29043,43564
1369,29043,76429,29043,43564
1370,29043,76429,29043,43564
1371,29043,76429,29043,43564
1372,29043,76429,29043,43564
1373,29043,76429,29043,43564
1374,29043,76429,29043,43564
1375,29043,76429,29043,43564
1376,29043,76429,29043,43564
1377,29043,76429,29043,43564
1378,29043,76429,29043,43564
1379,29043,76429,29043,43564
1380,29043,76429,29043,43564
1381,29043,76429,29043,43564
1382,29043,76429,29043,43564
1383,29043,76429,29043,43564
1384,29043,76429,29043,43564
1385,29043,76429,29043,43564
1386,29043,76429,29043,43564
1387,29043,76429,29043,43564
1388,29043,76429,29043,43564
1389,29043,76429,29043,43564
1390,29043,76429,29043,43564
1391,29043,76429,29043,43564
1392,29043,76429,29043,43564
1393,29043,76429,29043,43564
1394,29043,76429,29043,43564
1395,29043,76429,29043,43564
1396,29043,76429,29043,43564
1397,29043,76429,29043,43564
1398,29043,76429,29043,43564
1399,29043,76429,29043,43564
1400,29043,76429,29043,43564
1401,29043,76429,29043,43564
1402,29043,76429,29043,43564
1403,29043,76429,29043,43564
1404,29043,76429,29043,43564
1405,29043,76429,29043,43564
1406,29043,76429,29043,43564
1407,29043,76429,29043,43564
1408,29043,76429,29043,43564
1409,29043,76429,29043,43564
1410,29043,76429,29043,43564
1411,29043,76429,29043,43564
1412,29043,76429,29043,43564
1413,29043,76429,29043,43564
1414,29043,76429,29043,43564
1415,29043,76429,29043,43564
1416,29043,76429,29043,43564
1417,29043,76429,29043,43564
1418,29043,76429,29043,43564
1419,29043,76429,29043,43564
1420,29043,76429,29043,43564
1421,29043,76429,29043,43564
1422,29043,76429,29043,43564
1423,29043,76429,29043,43564
1424,29043,76429,29043,43564
1425,29043,76429,29043,43564
1426,29043,76429,29043,43564
1427,29043,76429,29043,43564
1428,29043,76429,29043,43564
1429,29043,76429,29043,43564
1430,29043,76429,29043,43564
1431,29043,76429,29043,43564
1432,29043,76429,29043,43564
1433,29043,76429,29043,43564
1434,29043,76429,29043,43564
1435,29043,76429,29043,43564
1436,29043,76429,29043,43564
1437,29043,76429,29043,43564
1438,29043,76429,29043,43564
1439,29043,76429,29043,43564
1440,29043,76429,29043,43564
1441,29043,76429,29043,43564
1442,29043,76429,29043,43564
1443,29043,76429,29043,43564
1444,29043,76429,29043,43564
1445,29043,76429,29043,43564
1446,29043,76429,29043,43564
1447,29043,76429,29043,43564
1448,29043,76429,29043,43564
1449,29043,76429,29043,43564
1450,29043,76429,29043,43564
1451,29043,76429,29043,43564
1452,29043,76429,29043,43564
1453,29043,76429,29043,43564
1454,29043,76429,29043,43564
1455,29043,76429,29043,43564
1456,29043,76429,29043,43564
1457,29043,76429,29043,43564
1458,29043,76429,29043,43564
1459,29043,76429,29043,43564
1460,29043,76429,29043,43564
1461,29043,76429,29043,43564
1462,29043,76429,29043,43564
1463,29043,76429,29043,43564
1464,29043,76429,29043,43564
1465,29043,76429,29043,43564
1466,29043,76429,29043,43564
1467,29043,76429,29043,43564
1468,29043,76429,29043,43564
1469,29043,76429,29043,43564
1470,29043,76429,29043,43564
1471,29043,76429,29043,43564
1472,29043,76429,29043,43564
1473,29043,76429,29043,43564
1474,29043,76429,29043,43564
1475,29043,76429,29043,43564
1476,29043,76429,29043,43564
1477,29043,76429,29043,43564
1478,29043,76429,29043,43564
1479,29043,76429,29043,43564
1480,29043,76429,29043,43564
1481,29043,76429,29043,43564
1482,29043,76429,29043,43564
1483,29043,76429,29043,43564
1484,29043,76429,29043,43564
1485,29043,76429,29043,43564
1486,29043,76429,29043,43564
1487,29043,76429,29043,43564
1488,29043,76429,29043,43564
1489,29043,76429,29043,43564
1490,29043,76429,29043,43564
1491,29043,76429,29043,43564
1492,29043,76429,29043,43564
1493,29043,76429,29043,43564
1494,29043,76429,29043,43564
1495,29043,76429,29043,43564
1496,29043,76429,29043,43564
1497,29043,76429,29043,43564
1498,29043,76429,29043,43564
1499,29043,76429,29043,43564
1500,29043,76429,29043,43564
1501,29043,76429,29043,43564
1502,29043,76429,29043,43564
1503,29043,76429,29043,43564
1504,29043,76429,29043,43564
1505,29043,76429,29043,43564
1506,29043,76429,29043,43564
1507,29043,76429,29043,43564
1508,29043,76429,29043,43564
1509,29043,76429,29043,43564
1510,29043,76429,29043,43564
1511,29043,76429,29043,43564
1512,29043,76429,29043,43564
1513,29043,76429,29043,43564
1514,29043,76429,29043,43564
1515,29043,76429,29043,43564
1516,29043,76429,29043,43564
1517,29043,76429,29043,43564
1518,29043,76429,29043,43564
1519,29043,76429,29043,43564
1520,29043,76429,29043,43564
1521,29043,76429,29043,43564
1522,29043,76429,29043,43564
1523,29043,76429,29043,43564
1524,29043,76429,29043,43564
1525,29043,76429,29043,43564
1526,29043,76429,29043,43564
1527,29043,76429,29043,43564
1528,29043,76429,29043,43564
1529,29043,76429,29043,43564
1530,29043,76429,29043,43564
1531,29043,76429,29043,43564
1532,29043,76429,29043,43564
1533,29043,76429,29043,43564
1534,29043,76429,29043,43564
1535,29043,76429,29043,43564
1536,29043,76429,29043,43564
1537,29043,76429,29043,43564
1538,29043,76429,29043,43564
1539,29043,76429,29043,43564
1540,29043,76429,29043,43564
1541,29043,76429,29043,43564
1542,29043,76429,29043,43564
1543,29043,76429,29043,43564
1544,29043,76429,29043,43564
1545,29043,76429,29043,43564
1546,29043,76429,29043,43564
1547,29043,76429,29043,43564
1548,29043,76429,29043,43564
1549,29043,76429,29043,43564
1550,29043,76429,29043,43564
1551,29043,76429,29043,43564
1552,29043,76429,29043,43564
1553,29043,76429,29043,43564
1554,29043,76429,29043,43564
1555,29043,76429,29043,43564
1556,29043,76429,29043,43564
1557,29043,76429,29043,43564
1558,29043,76429,29043,43564
1559,29043,76429,29043,43564
1560,29043,76429,29043,43564
1561,29043,76429,29043,43564
1562,29043,76429,29043,43564
1563,29043,76429,29043,43564
1564,29043,76429,29043,43564
1565,29043,76429,29043,43564
1566,29043,76429,29043,43564
1567,29043,76429,29043,43564
1568,29043,76429,29043,43564
1569,29043,76429,29043,43564
1570,29043,76429,29043,43564
1571,29043,76429,29043,43564
1572,29043,76429,29043,43564
1573,29043,76429,29043,43564
1574,29043,76429,29043,43564
1575,29043,76429,29043,43564
1576,29043,76429,29043,43564
1577,29043,76429,29043,43564
1578,29043,76429,29043,43564
1579,29043,76429,29043,43564
1580,29043,76429,29043,43564
1581,29043,76429,29043,43564
1582,29043,76429,29043,43564
1583,29043,76429,29043,43564
1584,29043,76429,29043,43564
1585,29043,76429,29043,43564
1586,29043,76429,29043,43564
1587,29043,76429,29043,43564
1588,29043,76429,29043,43564
1589,29043,76429,29043,43564
1590,29043,76429,29043,43564
